Year,Location,Gender,Age Group,Measure Type,Population
2019,Chichester,Total,Age 14,Value,1219.0
2019,Chichester,Total,Aged 15-19,Value,6119.0
2019,Chichester,Total,Age 15,Value,1199.0
2019,Chichester,Total,Age 16,Value,1188.0
2019,Chichester,Total,Age 17,Value,1170.0
2019,Chichester,Total,Age 18,Value,1209.0
2019,Chichester,Total,Age 19,Value,1353.0
2019,Chichester,Total,Aged 20-24,Value,7039.0
2019,Chichester,Total,Age 20,Value,1534.0
2019,Chichester,Total,Age 21,Value,1536.0
2019,Chichester,Total,Age 22,Value,1409.0
2019,Chichester,Total,Age 23,Value,1317.0
2019,Chichester,Total,Age 24,Value,1243.0
2019,Chichester,Total,Aged 25-29,Value,6235.0
2019,Chichester,Total,Age 25,Value,1284.0
2019,Chichester,Total,Age 26,Value,1181.0
2019,Chichester,Total,Age 27,Value,1243.0
2019,Chichester,Total,Age 28,Value,1300.0
2019,Chichester,Total,Age 29,Value,1227.0
2019,Chichester,Total,Aged 30-34,Value,6077.0
2019,Chichester,Total,Age 30,Value,1208.0
2019,Chichester,Total,Age 31,Value,1324.0
2019,Chichester,Total,Age 32,Value,1131.0
2019,Chichester,Total,Age 33,Value,1114.0
2019,Chichester,Total,Age 34,Value,1300.0
2019,Chichester,Total,Aged 35-39,Value,6175.0
2019,Chichester,Total,Age 35,Value,1193.0
2019,Chichester,Total,Age 36,Value,1219.0
2019,Chichester,Total,Age 37,Value,1229.0
2019,Chichester,Total,Age 38,Value,1236.0
2019,Chichester,Total,Age 39,Value,1298.0
2019,Chichester,Total,Aged 40-44,Value,6196.0
2019,Chichester,Total,Age 40,Value,1218.0
2019,Chichester,Total,Age 41,Value,1222.0
2019,Chichester,Total,Age 42,Value,1206.0
2019,Chichester,Total,Age 43,Value,1282.0
2019,Chichester,Total,Age 44,Value,1268.0
2019,Chichester,Total,Aged 45-49,Value,7503.0
2019,Chichester,Total,Age 45,Value,1430.0
2019,Chichester,Total,Age 46,Value,1476.0
2019,Chichester,Total,Age 47,Value,1530.0
2019,Chichester,Total,Age 48,Value,1552.0
2019,Chichester,Total,Age 49,Value,1515.0
2019,Chichester,Total,Aged 50-54,Value,8742.0
2019,Chichester,Total,Age 50,Value,1669.0
2019,Chichester,Total,Age 51,Value,1686.0
2019,Chichester,Total,Age 52,Value,1785.0
2019,Chichester,Total,Age 53,Value,1826.0
2019,Chichester,Total,Age 54,Value,1776.0
2019,Chichester,Total,Aged 55-59,Value,8970.0
2019,Chichester,Total,Age 55,Value,1849.0
2019,Chichester,Total,Age 56,Value,1860.0
2019,Chichester,Total,Age 57,Value,1823.0
2019,Chichester,Total,Age 58,Value,1680.0
2019,Chichester,Total,Age 59,Value,1758.0
2019,Chichester,Total,Aged 60-64,Value,8342.0
2019,Chichester,Total,Age 60,Value,1703.0
2019,Chichester,Total,Age 61,Value,1760.0
2019,Chichester,Total,Age 62,Value,1649.0
2019,Chichester,Total,Age 63,Value,1638.0
2019,Chichester,Total,Age 64,Value,1592.0
2019,Chichester,Total,Aged 65-69,Value,7873.0
2019,Chichester,Total,Age 65,Value,1628.0
2019,Chichester,Total,Age 66,Value,1634.0
2019,Chichester,Total,Age 67,Value,1431.0
2019,Chichester,Total,Age 68,Value,1540.0
2019,Chichester,Total,Age 69,Value,1640.0
2019,Chichester,Total,Aged 70-74,Value,8737.0
2019,Chichester,Total,Age 70,Value,1739.0
2019,Chichester,Total,Age 71,Value,1802.0
2019,Chichester,Total,Age 72,Value,2064.0
2019,Chichester,Total,Age 73,Value,1572.0
2019,Chichester,Total,Age 74,Value,1560.0
2019,Chichester,Total,Aged 75-79,Value,6510.0
2019,Chichester,Total,Age 75,Value,1551.0
2019,Chichester,Total,Age 76,Value,1381.0
2019,Chichester,Total,Age 77,Value,1314.0
2019,Chichester,Total,Age 78,Value,1105.0
2019,Chichester,Total,Age 79,Value,1159.0
2019,Chichester,Total,Aged 80-84,Value,4747.0
2019,Chichester,Total,Age 80,Value,1065.0
2019,Chichester,Total,Age 81,Value,1021.0
2019,Chichester,Total,Age 82,Value,959.0
2019,Chichester,Total,Age 83,Value,848.0
2019,Chichester,Total,Age 84,Value,854.0
2019,Chichester,Total,Aged 85+,Value,5148.0
2019,Chichester,Total,Age 85,Value,803.0
2019,Chichester,Total,Age 86,Value,690.0
2019,Chichester,Total,Age 87,Value,670.0
2019,Chichester,Total,Age 88,Value,548.0
2019,Chichester,Total,Age 89,Value,484.0
2019,Chichester,Total,Aged 90+,Value,1953.0
2019,Chichester,Male,All Ages,Value,59138.0
2019,Chichester,Male,Aged 0 to 15,Value,10002.0
2019,Chichester,Male,Aged 16+,Value,49136.0
2019,Chichester,Male,Aged 16 to 64,Value,34250.0
2019,Chichester,Male,Aged 16 to 24,Value,6021.0
2019,Chichester,Male,Aged 16 to 17,Value,1188.0
2019,Chichester,Male,Aged 18 to 24,Value,4833.0
2019,Chichester,Male,Aged 18 to 21,Value,2777.0
2019,Chichester,Male,Aged 25 to 49,Value,15801.0
2019,Chichester,Male,Aged 50 to 64,Value,12428.0
2019,Chichester,Male,Aged 65+,Value,14886.0
2019,Chichester,Male,All Ages,Value,59138.0
2019,Chichester,Male,Age 0 - 4,Value,2744.0
2019,Chichester,Male,Age 0,Value,514.0
2019,Chichester,Male,Age 1,Value,509.0
2019,Chichester,Male,Age 2,Value,520.0
2019,Chichester,Male,Age 3,Value,566.0
2019,Chichester,Male,Age 4,Value,635.0
2019,Chichester,Male,Aged 5-9,Value,3265.0
2019,Chichester,Male,Age 5,Value,582.0
2019,Chichester,Male,Age 6,Value,677.0
2019,Chichester,Male,Age 7,Value,685.0
2019,Chichester,Male,Age 8,Value,673.0
2019,Chichester,Male,Age 9,Value,648.0
2019,Chichester,Male,Aged 10-14,Value,3374.0
2019,Chichester,Male,Age 10,Value,705.0
2019,Chichester,Male,Age 11,Value,691.0
2019,Chichester,Male,Age 12,Value,697.0
2019,Chichester,Male,Age 13,Value,682.0
2019,Chichester,Male,Age 14,Value,599.0
2019,Chichester,Male,Aged 15-19,Value,3083.0
2019,Chichester,Male,Age 15,Value,619.0
2019,Chichester,Male,Age 16,Value,604.0
2019,Chichester,Male,Age 17,Value,584.0
2019,Chichester,Male,Age 18,Value,650.0
2019,Chichester,Male,Age 19,Value,626.0
2019,Chichester,Male,Aged 20-24,Value,3557.0
2019,Chichester,Male,Age 20,Value,730.0
2019,Chichester,Male,Age 21,Value,771.0
2019,Chichester,Male,Age 22,Value,720.0
2019,Chichester,Male,Age 23,Value,691.0
2019,Chichester,Male,Age 24,Value,645.0
2019,Chichester,Male,Aged 25-29,Value,3215.0
2019,Chichester,Male,Age 25,Value,691.0
2019,Chichester,Male,Age 26,Value,612.0
2019,Chichester,Male,Age 27,Value,638.0
2019,Chichester,Male,Age 28,Value,630.0
2019,Chichester,Male,Age 29,Value,644.0
2019,Chichester,Male,Aged 30-34,Value,3053.0
2019,Chichester,Male,Age 30,Value,606.0
2019,Chichester,Male,Age 31,Value,666.0
2019,Chichester,Male,Age 32,Value,534.0
2019,Chichester,Male,Age 33,Value,584.0
2019,Chichester,Male,Age 34,Value,663.0
2019,Chichester,Male,Aged 35-39,Value,2979.0
2019,Chichester,Male,Age 35,Value,591.0
2019,Chichester,Male,Age 36,Value,639.0
2019,Chichester,Male,Age 37,Value,582.0
2019,Chichester,Male,Age 38,Value,572.0
2019,Chichester,Male,Age 39,Value,595.0
2019,Chichester,Male,Aged 40-44,Value,2966.0
2019,Chichester,Male,Age 40,Value,595.0
2019,Chichester,Male,Age 41,Value,600.0
2019,Chichester,Male,Age 42,Value,560.0
2019,Chichester,Male,Age 43,Value,619.0
2019,Chichester,Male,Age 44,Value,592.0
2019,Chichester,Male,Aged 45-49,Value,3588.0
2019,Chichester,Male,Age 45,Value,673.0
2019,Chichester,Male,Age 46,Value,694.0
2019,Chichester,Male,Age 47,Value,747.0
2019,Chichester,Male,Age 48,Value,722.0
2019,Chichester,Male,Age 49,Value,752.0
2019,Chichester,Male,Aged 50-54,Value,4219.0
2019,Chichester,Male,Age 50,Value,845.0
2019,Chichester,Male,Age 51,Value,788.0
2019,Chichester,Male,Age 52,Value,854.0
2019,Chichester,Male,Age 53,Value,881.0
2019,Chichester,Male,Age 54,Value,851.0
2019,Chichester,Male,Aged 55-59,Value,4230.0
2019,Chichester,Male,Age 55,Value,857.0
2019,Chichester,Male,Age 56,Value,911.0
2019,Chichester,Male,Age 57,Value,853.0
2019,Chichester,Male,Age 58,Value,803.0
2019,Chichester,Male,Age 59,Value,806.0
2019,Chichester,Male,Aged 60-64,Value,3979.0
2019,Chichester,Male,Age 60,Value,822.0
2019,Chichester,Male,Age 61,Value,820.0
2019,Chichester,Male,Age 62,Value,763.0
2019,Chichester,Male,Age 63,Value,787.0
2019,Chichester,Male,Age 64,Value,787.0
2019,Chichester,Male,Aged 65-69,Value,3762.0
2019,Chichester,Male,Age 65,Value,795.0
2019,Chichester,Male,Age 66,Value,816.0
2019,Chichester,Male,Age 67,Value,713.0
2019,Chichester,Male,Age 68,Value,709.0
2019,Chichester,Male,Age 69,Value,729.0
2019,Chichester,Male,Aged 70-74,Value,4031.0
2019,Chichester,Male,Age 70,Value,813.0
2019,Chichester,Male,Age 71,Value,820.0
2019,Chichester,Male,Age 72,Value,941.0
2019,Chichester,Male,Age 73,Value,754.0
2019,Chichester,Male,Age 74,Value,703.0
2019,Chichester,Male,Aged 75-79,Value,3048.0
2019,Chichester,Male,Age 75,Value,754.0
2019,Chichester,Male,Age 76,Value,655.0
2019,Chichester,Male,Age 77,Value,601.0
2019,Chichester,Male,Age 78,Value,516.0
2019,Chichester,Male,Age 79,Value,522.0
2019,Chichester,Male,Aged 80-84,Value,2093.0
2019,Chichester,Male,Age 80,Value,469.0
2019,Chichester,Male,Age 81,Value,470.0
2019,Chichester,Male,Age 82,Value,411.0
2019,Chichester,Male,Age 83,Value,389.0
2019,Chichester,Male,Age 84,Value,354.0
2019,Chichester,Male,Aged 85+,Value,1952.0
2019,Chichester,Male,Age 85,Value,345.0
2019,Chichester,Male,Age 86,Value,280.0
2019,Chichester,Male,Age 87,Value,286.0
2019,Chichester,Male,Age 88,Value,211.0
2019,Chichester,Male,Age 89,Value,191.0
2019,Chichester,Male,Aged 90+,Value,639.0
2019,Chichester,Female,All Ages,Value,63677.0
2019,Chichester,Female,Aged 0 to 15,Value,9599.0
2019,Chichester,Female,Aged 16+,Value,54078.0
2019,Chichester,Female,Aged 16 to 64,Value,35949.0
2019,Chichester,Female,Aged 16 to 24,Value,5938.0
2019,Chichester,Female,Aged 16 to 17,Value,1170.0
2019,Chichester,Female,Aged 18 to 24,Value,4768.0
2019,Chichester,Female,Aged 18 to 21,Value,2855.0
2019,Chichester,Female,Aged 25 to 49,Value,16385.0
2019,Chichester,Female,Aged 50 to 64,Value,13626.0
2019,Chichester,Female,Aged 65+,Value,18129.0
2019,Chichester,Female,All Ages,Value,63677.0
2019,Chichester,Female,Age 0 - 4,Value,2669.0
2019,Chichester,Female,Age 0,Value,499.0
2019,Chichester,Female,Age 1,Value,494.0
2019,Chichester,Female,Age 2,Value,529.0
2019,Chichester,Female,Age 3,Value,534.0
2019,Chichester,Female,Age 4,Value,613.0
2019,Chichester,Female,Aged 5-9,Value,3062.0
2019,Chichester,Female,Age 5,Value,592.0
2019,Chichester,Female,Age 6,Value,570.0
2019,Chichester,Female,Age 7,Value,643.0
2019,Chichester,Female,Age 8,Value,631.0
2019,Chichester,Female,Age 9,Value,626.0
2019,Chichester,Female,Aged 10-14,Value,3288.0
2019,Chichester,Female,Age 10,Value,704.0
2019,Chichester,Female,Age 11,Value,693.0
2019,Chichester,Female,Age 12,Value,637.0
2019,Chichester,Female,Age 13,Value,634.0
2019,Chichester,Female,Age 14,Value,620.0
2019,Chichester,Female,Aged 15-19,Value,3036.0
2019,Chichester,Female,Age 15,Value,580.0
2019,Chichester,Female,Age 16,Value,584.0
2019,Chichester,Female,Age 17,Value,586.0
2019,Chichester,Female,Age 18,Value,559.0
2019,Chichester,Female,Age 19,Value,727.0
2019,Chichester,Female,Aged 20-24,Value,3482.0
2019,Chichester,Female,Age 20,Value,804.0
2019,Chichester,Female,Age 21,Value,765.0
2019,Chichester,Female,Age 22,Value,689.0
2019,Chichester,Female,Age 23,Value,626.0
2019,Chichester,Female,Age 24,Value,598.0
2019,Chichester,Female,Aged 25-29,Value,3020.0
2019,Chichester,Female,Age 25,Value,593.0
2019,Chichester,Female,Age 26,Value,569.0
2019,Chichester,Female,Age 27,Value,605.0
2019,Chichester,Female,Age 28,Value,670.0
2019,Chichester,Female,Age 29,Value,583.0
2019,Chichester,Female,Aged 30-34,Value,3024.0
2019,Chichester,Female,Age 30,Value,602.0
2019,Chichester,Female,Age 31,Value,658.0
2019,Chichester,Female,Age 32,Value,597.0
2019,Chichester,Female,Age 33,Value,530.0
2019,Chichester,Female,Age 34,Value,637.0
2019,Chichester,Female,Aged 35-39,Value,3196.0
2019,Chichester,Female,Age 35,Value,602.0
2019,Chichester,Female,Age 36,Value,580.0
2019,Chichester,Female,Age 37,Value,647.0
2019,Chichester,Female,Age 38,Value,664.0
2019,Chichester,Female,Age 39,Value,703.0
2019,Chichester,Female,Aged 40-44,Value,3230.0
2019,Chichester,Female,Age 40,Value,623.0
2019,Chichester,Female,Age 41,Value,622.0
2019,Chichester,Female,Age 42,Value,646.0
2019,Chichester,Female,Age 43,Value,663.0
2019,Chichester,Female,Age 44,Value,676.0
2019,Chichester,Female,Aged 45-49,Value,3915.0
2019,Chichester,Female,Age 45,Value,757.0
2019,Chichester,Female,Age 46,Value,782.0
2019,Chichester,Female,Age 47,Value,783.0
2019,Chichester,Female,Age 48,Value,830.0
2019,Chichester,Female,Age 49,Value,763.0
2019,Chichester,Female,Aged 50-54,Value,4523.0
2019,Chichester,Female,Age 50,Value,824.0
2019,Chichester,Female,Age 51,Value,898.0
2019,Chichester,Female,Age 52,Value,931.0
2019,Chichester,Female,Age 53,Value,945.0
2019,Chichester,Female,Age 54,Value,925.0
2019,Chichester,Female,Aged 55-59,Value,4740.0
2019,Chichester,Female,Age 55,Value,992.0
2019,Chichester,Female,Age 56,Value,949.0
2019,Chichester,Female,Age 57,Value,970.0
2019,Chichester,Female,Age 58,Value,877.0
2019,Chichester,Female,Age 59,Value,952.0
2019,Chichester,Female,Aged 60-64,Value,4363.0
2019,Chichester,Female,Age 60,Value,881.0
2019,Chichester,Female,Age 61,Value,940.0
2019,Chichester,Female,Age 62,Value,886.0
2019,Chichester,Female,Age 63,Value,851.0
2019,Chichester,Female,Age 64,Value,805.0
2019,Chichester,Female,Aged 65-69,Value,4111.0
2019,Chichester,Female,Age 65,Value,833.0
2019,Chichester,Female,Age 66,Value,818.0
2019,Chichester,Female,Age 67,Value,718.0
2019,Chichester,Female,Age 68,Value,831.0
2019,Chichester,Female,Age 69,Value,911.0
2019,Chichester,Female,Aged 70-74,Value,4706.0
2019,Chichester,Female,Age 70,Value,926.0
2019,Chichester,Female,Age 71,Value,982.0
2019,Chichester,Female,Age 72,Value,1123.0
2019,Chichester,Female,Age 73,Value,818.0
2019,Chichester,Female,Age 74,Value,857.0
2019,Chichester,Female,Aged 75-79,Value,3462.0
2019,Chichester,Female,Age 75,Value,797.0
2019,Chichester,Female,Age 76,Value,726.0
2019,Chichester,Female,Age 77,Value,713.0
2019,Chichester,Female,Age 78,Value,589.0
2019,Chichester,Female,Age 79,Value,637.0
2019,Chichester,Female,Aged 80-84,Value,2654.0
2019,Chichester,Female,Age 80,Value,596.0
2019,Chichester,Female,Age 81,Value,551.0
2019,Chichester,Female,Age 82,Value,548.0
2019,Chichester,Female,Age 83,Value,459.0
2019,Chichester,Female,Age 84,Value,500.0
2019,Chichester,Female,Aged 85+,Value,3196.0
2019,Chichester,Female,Age 85,Value,458.0
2019,Chichester,Female,Age 86,Value,410.0
2019,Chichester,Female,Age 87,Value,384.0
2019,Chichester,Female,Age 88,Value,337.0
2019,Chichester,Female,Age 89,Value,293.0
2019,Chichester,Female,Aged 90+,Value,1314.0
2020,Chichester,Total,All Ages,Value,123032.0
2020,Chichester,Total,Aged 0 to 15,Value,19411.0
2020,Chichester,Total,Aged 16+,Value,103621.0
2020,Chichester,Total,Aged 16 to 64,Value,70275.0
2020,Chichester,Total,Aged 16 to 24,Value,11815.0
2020,Chichester,Total,Aged 16 to 17,Value,2411.0
2020,Chichester,Total,Aged 18 to 24,Value,9404.0
2020,Chichester,Total,Aged 18 to 21,Value,5542.0
2020,Chichester,Total,Aged 25 to 49,Value,32238.0
2020,Chichester,Total,Aged 50 to 64,Value,26222.0
2020,Chichester,Total,Aged 65+,Value,33346.0
2020,Chichester,Total,All Ages,Value,123032.0
2020,Chichester,Total,Age 0 - 4,Value,5244.0
2020,Chichester,Total,Age 0,Value,983.0
2020,Chichester,Total,Age 1,Value,1048.0
2020,Chichester,Total,Age 2,Value,1042.0
2020,Chichester,Total,Age 3,Value,1072.0
2020,Chichester,Total,Age 4,Value,1099.0
2020,Chichester,Total,Aged 5-9,Value,6319.0
2020,Chichester,Total,Age 5,Value,1248.0
2020,Chichester,Total,Age 6,Value,1171.0
2020,Chichester,Total,Age 7,Value,1252.0
2020,Chichester,Total,Age 8,Value,1320.0
2020,Chichester,Total,Age 9,Value,1328.0
2020,Chichester,Total,Aged 10-14,Value,6618.0
2020,Chichester,Total,Age 10,Value,1270.0
2020,Chichester,Total,Age 11,Value,1395.0
2020,Chichester,Total,Age 12,Value,1388.0
2020,Chichester,Total,Age 13,Value,1312.0
2020,Chichester,Total,Age 14,Value,1253.0
2020,Chichester,Total,Aged 15-19,Value,6309.0
2020,Chichester,Total,Age 15,Value,1230.0
2020,Chichester,Total,Age 16,Value,1204.0
2020,Chichester,Total,Age 17,Value,1207.0
2020,Chichester,Total,Age 18,Value,1251.0
2020,Chichester,Total,Age 19,Value,1417.0
2020,Chichester,Total,Aged 20-24,Value,6736.0
2020,Chichester,Total,Age 20,Value,1409.0
2020,Chichester,Total,Age 21,Value,1465.0
2020,Chichester,Total,Age 22,Value,1374.0
2020,Chichester,Total,Age 23,Value,1267.0
2020,Chichester,Total,Age 24,Value,1221.0
2020,Chichester,Total,Aged 25-29,Value,6232.0
2020,Chichester,Total,Age 25,Value,1223.0
2020,Chichester,Total,Age 26,Value,1258.0
2020,Chichester,Total,Age 27,Value,1190.0
2020,Chichester,Total,Age 28,Value,1278.0
2020,Chichester,Total,Age 29,Value,1283.0
2020,Chichester,Total,Aged 30-34,Value,6124.0
2020,Chichester,Total,Age 30,Value,1251.0
2020,Chichester,Total,Age 31,Value,1231.0
2020,Chichester,Total,Age 32,Value,1332.0
2020,Chichester,Total,Age 33,Value,1159.0
2020,Chichester,Total,Age 34,Value,1151.0
2020,Chichester,Total,Aged 35-39,Value,6326.0
2020,Chichester,Total,Age 35,Value,1302.0
2020,Chichester,Total,Age 36,Value,1229.0
2020,Chichester,Total,Age 37,Value,1249.0
2020,Chichester,Total,Age 38,Value,1271.0
2020,Chichester,Total,Age 39,Value,1275.0
2020,Chichester,Total,Aged 40-44,Value,6241.0
2020,Chichester,Total,Age 40,Value,1278.0
2020,Chichester,Total,Age 41,Value,1230.0
2020,Chichester,Total,Age 42,Value,1230.0
2020,Chichester,Total,Age 43,Value,1241.0
2020,Chichester,Total,Age 44,Value,1262.0
2020,Chichester,Total,Aged 45-49,Value,7315.0
2020,Chichester,Total,Age 45,Value,1276.0
2020,Chichester,Total,Age 46,Value,1426.0
2020,Chichester,Total,Age 47,Value,1482.0
2020,Chichester,Total,Age 48,Value,1564.0
2020,Chichester,Total,Age 49,Value,1567.0
2020,Chichester,Total,Aged 50-54,Value,8521.0
2020,Chichester,Total,Age 50,Value,1518.0
2020,Chichester,Total,Age 51,Value,1679.0
2020,Chichester,Total,Age 52,Value,1694.0
2020,Chichester,Total,Age 53,Value,1801.0
2020,Chichester,Total,Age 54,Value,1829.0
2020,Chichester,Total,Aged 55-59,Value,9101.0
2020,Chichester,Total,Age 55,Value,1794.0
2020,Chichester,Total,Age 56,Value,1891.0
2020,Chichester,Total,Age 57,Value,1879.0
2020,Chichester,Total,Age 58,Value,1845.0
2020,Chichester,Total,Age 59,Value,1692.0
2020,Chichester,Total,Aged 60-64,Value,8600.0
2020,Chichester,Total,Age 60,Value,1790.0
2020,Chichester,Total,Age 61,Value,1724.0
2020,Chichester,Total,Age 62,Value,1793.0
2020,Chichester,Total,Age 63,Value,1636.0
2020,Chichester,Total,Age 64,Value,1657.0
2020,Chichester,Total,Aged 65-69,Value,7875.0
2020,Chichester,Total,Age 65,Value,1595.0
2020,Chichester,Total,Age 66,Value,1637.0
2020,Chichester,Total,Age 67,Value,1649.0
2020,Chichester,Total,Age 68,Value,1448.0
2020,Chichester,Total,Age 69,Value,1546.0
2020,Chichester,Total,Aged 70-74,Value,8745.0
2020,Chichester,Total,Age 70,Value,1631.0
2020,Chichester,Total,Age 71,Value,1731.0
2020,Chichester,Total,Age 72,Value,1787.0
2020,Chichester,Total,Age 73,Value,2037.0
2020,Chichester,Total,Age 74,Value,1559.0
2020,Chichester,Total,Aged 75-79,Value,6743.0
2020,Chichester,Total,Age 75,Value,1530.0
2020,Chichester,Total,Age 76,Value,1515.0
2020,Chichester,Total,Age 77,Value,1363.0
2020,Chichester,Total,Age 78,Value,1273.0
2020,Chichester,Total,Age 79,Value,1062.0
2020,Chichester,Total,Aged 80-84,Value,4823.0
2020,Chichester,Total,Age 80,Value,1100.0
2020,Chichester,Total,Age 81,Value,1029.0
2020,Chichester,Total,Age 82,Value,983.0
2020,Chichester,Total,Age 83,Value,909.0
2020,Chichester,Total,Age 84,Value,802.0
2020,Chichester,Total,Aged 85+,Value,5160.0
2020,Chichester,Total,Age 85,Value,773.0
2020,Chichester,Total,Age 86,Value,751.0
2020,Chichester,Total,Age 87,Value,615.0
2020,Chichester,Total,Age 88,Value,583.0
2020,Chichester,Total,Age 89,Value,467.0
2020,Chichester,Total,Aged 90+,Value,1971.0
2020,Chichester,Male,All Ages,Value,59205.0
2020,Chichester,Male,Aged 0 to 15,Value,9882.0
2020,Chichester,Male,Aged 16+,Value,49323.0
2020,Chichester,Male,Aged 16 to 64,Value,34248.0
2020,Chichester,Male,Aged 16 to 24,Value,5961.0
2020,Chichester,Male,Aged 16 to 17,Value,1252.0
2020,Chichester,Male,Aged 18 to 24,Value,4709.0
2020,Chichester,Male,Aged 18 to 21,Value,2670.0
2020,Chichester,Male,Aged 25 to 49,Value,15810.0
2020,Chichester,Male,Aged 50 to 64,Value,12477.0
2020,Chichester,Male,Aged 65+,Value,15075.0
2020,Chichester,Male,All Ages,Value,59205.0
2020,Chichester,Male,Age 0 - 4,Value,2644.0
2020,Chichester,Male,Age 0,Value,483.0
2020,Chichester,Male,Age 1,Value,537.0
2020,Chichester,Male,Age 2,Value,526.0
2020,Chichester,Male,Age 3,Value,535.0
2020,Chichester,Male,Age 4,Value,563.0
2020,Chichester,Male,Aged 5-9,Value,3260.0
2020,Chichester,Male,Age 5,Value,639.0
2020,Chichester,Male,Age 6,Value,581.0
2020,Chichester,Male,Age 7,Value,677.0
2020,Chichester,Male,Age 8,Value,680.0
2020,Chichester,Male,Age 9,Value,683.0
2020,Chichester,Male,Aged 10-14,Value,3373.0
2020,Chichester,Male,Age 10,Value,641.0
