Year,Location,Gender,Age Group,Population
2014,Chichester,Total,Age 50,1.5
2014,Chichester,Total,Age 51,1715.0
2014,Chichester,Total,Age 51,1.5
2014,Chichester,Total,Age 52,1730.0
2014,Chichester,Total,Age 52,1.5
2014,Chichester,Total,Age 53,1552.0
2014,Chichester,Total,Age 53,1.3
2014,Chichester,Total,Age 54,1619.0
2014,Chichester,Total,Age 54,1.4
2014,Chichester,Total,Aged 55-59,7847.0
2014,Chichester,Total,Aged 55-59,6.7
2014,Chichester,Total,Age 55,1633.0
2014,Chichester,Total,Age 55,1.4
2014,Chichester,Total,Age 56,1652.0
2014,Chichester,Total,Age 56,1.4
2014,Chichester,Total,Age 57,1553.0
2014,Chichester,Total,Age 57,1.3
2014,Chichester,Total,Age 58,1518.0
2014,Chichester,Total,Age 58,1.3
2014,Chichester,Total,Age 59,1491.0
2014,Chichester,Total,Age 59,1.3
2014,Chichester,Total,Aged 60-64,7494.0
2014,Chichester,Total,Aged 60-64,6.4
2014,Chichester,Total,Age 60,1494.0
2014,Chichester,Total,Age 60,1.3
2014,Chichester,Total,Age 61,1517.0
2014,Chichester,Total,Age 61,1.3
2014,Chichester,Total,Age 62,1390.0
2014,Chichester,Total,Age 62,1.2
2014,Chichester,Total,Age 63,1510.0
2014,Chichester,Total,Age 63,1.3
2014,Chichester,Total,Age 64,1583.0
2014,Chichester,Total,Age 64,1.4
2014,Chichester,Total,Aged 65-69,8734.0
2014,Chichester,Total,Aged 65-69,7.5
2014,Chichester,Total,Age 65,1696.0
2014,Chichester,Total,Age 65,1.5
2014,Chichester,Total,Age 66,1803.0
2014,Chichester,Total,Age 66,1.5
2014,Chichester,Total,Age 67,2027.0
2014,Chichester,Total,Age 67,1.7
2014,Chichester,Total,Age 68,1598.0
2014,Chichester,Total,Age 68,1.4
2014,Chichester,Total,Age 69,1610.0
2014,Chichester,Total,Age 69,1.4
2014,Chichester,Total,Aged 70-74,6902.0
2014,Chichester,Total,Aged 70-74,5.9
2014,Chichester,Total,Age 70,1589.0
2014,Chichester,Total,Age 70,1.4
2014,Chichester,Total,Age 71,1454.0
2014,Chichester,Total,Age 71,1.2
2014,Chichester,Total,Age 72,1378.0
2014,Chichester,Total,Age 72,1.2
2014,Chichester,Total,Age 73,1220.0
2014,Chichester,Total,Age 73,1.0
2014,Chichester,Total,Age 74,1261.0
2014,Chichester,Total,Age 74,1.1
2014,Chichester,Total,Aged 75-79,5679.0
2014,Chichester,Total,Aged 75-79,4.9
2014,Chichester,Total,Age 75,1198.0
2014,Chichester,Total,Age 75,1.0
2014,Chichester,Total,Age 76,1207.0
2014,Chichester,Total,Age 76,1.0
2014,Chichester,Total,Age 77,1120.0
2014,Chichester,Total,Age 77,1.0
2014,Chichester,Total,Age 78,1074.0
2014,Chichester,Total,Age 78,0.9
2014,Chichester,Total,Age 79,1080.0
2014,Chichester,Total,Age 79,0.9
2014,Chichester,Total,Aged 80-84,4485.0
2014,Chichester,Total,Aged 80-84,3.8
2014,Chichester,Total,Age 80,1008.0
2014,Chichester,Total,Age 80,0.9
2014,Chichester,Total,Age 81,939.0
2014,Chichester,Total,Age 81,0.8
2014,Chichester,Total,Age 82,954.0
2014,Chichester,Total,Age 82,0.8
2014,Chichester,Total,Age 83,822.0
2014,Chichester,Total,Age 83,0.7
2014,Chichester,Total,Age 84,762.0
2014,Chichester,Total,Age 84,0.7
2014,Chichester,Total,Aged 85+,4705.0
2014,Chichester,Total,Aged 85+,4.0
2014,Chichester,Total,Age 85,731.0
2014,Chichester,Total,Age 85,0.6
2014,Chichester,Total,Age 86,657.0
2014,Chichester,Total,Age 86,0.6
2014,Chichester,Total,Age 87,581.0
2014,Chichester,Total,Age 87,0.5
2014,Chichester,Total,Age 88,501.0
2014,Chichester,Total,Age 88,0.4
2014,Chichester,Total,Age 89,427.0
2014,Chichester,Total,Age 89,0.4
2014,Chichester,Total,Aged 90+,1808.0
2014,Chichester,Total,Aged 90+,1.5
2014,Chichester,Male,All Ages,55964.0
2014,Chichester,Male,All Ages,100.0
2014,Chichester,Male,Aged 0 to 15,9691.0
2014,Chichester,Male,Aged 0 to 15,17.3
2014,Chichester,Male,Aged 16+,46273.0
2014,Chichester,Male,Aged 16+,82.7
2014,Chichester,Male,Aged 16 to 64,32747.0
2014,Chichester,Male,Aged 16 to 64,58.5
2014,Chichester,Male,Aged 16 to 24,6324.0
2014,Chichester,Male,Aged 16 to 24,11.3
2014,Chichester,Male,Aged 16 to 17,1309.0
2014,Chichester,Male,Aged 16 to 17,2.3
2014,Chichester,Male,Aged 18 to 24,5015.0
2014,Chichester,Male,Aged 18 to 24,9.0
2014,Chichester,Male,Aged 18 to 21,3001.0
2014,Chichester,Male,Aged 18 to 21,5.4
2014,Chichester,Male,Aged 25 to 49,15148.0
2014,Chichester,Male,Aged 25 to 49,27.1
2014,Chichester,Male,Aged 50 to 64,11275.0
2014,Chichester,Male,Aged 50 to 64,20.1
2014,Chichester,Male,Aged 65+,13526.0
2014,Chichester,Male,Aged 65+,24.2
2014,Chichester,Male,All Ages,55964.0
2014,Chichester,Male,All Ages,100.0
2014,Chichester,Male,Age 0 - 4,2926.0
2014,Chichester,Male,Age 0 - 4,5.2
2014,Chichester,Male,Age 0,519.0
2014,Chichester,Male,Age 0,0.9
2014,Chichester,Male,Age 1,603.0
2014,Chichester,Male,Age 1,1.1
2014,Chichester,Male,Age 2,611.0
2014,Chichester,Male,Age 2,1.1
2014,Chichester,Male,Age 3,627.0
2014,Chichester,Male,Age 3,1.1
2014,Chichester,Male,Age 4,566.0
2014,Chichester,Male,Age 4,1.0
2014,Chichester,Male,Aged 5-9,3116.0
2014,Chichester,Male,Aged 5-9,5.6
2014,Chichester,Male,Age 5,620.0
2014,Chichester,Male,Age 5,1.1
2014,Chichester,Male,Age 6,637.0
2014,Chichester,Male,Age 6,1.1
2014,Chichester,Male,Age 7,638.0
2014,Chichester,Male,Age 7,1.1
2014,Chichester,Male,Age 8,642.0
2014,Chichester,Male,Age 8,1.1
2014,Chichester,Male,Age 9,579.0
2014,Chichester,Male,Age 9,1.0
2014,Chichester,Male,Aged 10-14,3046.0
2014,Chichester,Male,Aged 10-14,5.4
2014,Chichester,Male,Age 10,644.0
2014,Chichester,Male,Age 10,1.2
2014,Chichester,Male,Age 11,625.0
2014,Chichester,Male,Age 11,1.1
2014,Chichester,Male,Age 12,575.0
2014,Chichester,Male,Age 12,1.0
2014,Chichester,Male,Age 13,623.0
2014,Chichester,Male,Age 13,1.1
2014,Chichester,Male,Age 14,579.0
2014,Chichester,Male,Age 14,1.0
2014,Chichester,Male,Aged 15-19,3367.0
2014,Chichester,Male,Aged 15-19,6.0
2014,Chichester,Male,Age 15,603.0
2014,Chichester,Male,Age 15,1.1
2014,Chichester,Male,Age 16,666.0
2014,Chichester,Male,Age 16,1.2
2014,Chichester,Male,Age 17,643.0
2014,Chichester,Male,Age 17,1.1
2014,Chichester,Male,Age 18,688.0
2014,Chichester,Male,Age 18,1.2
2014,Chichester,Male,Age 19,767.0
2014,Chichester,Male,Age 19,1.4
2014,Chichester,Male,Aged 20-24,3560.0
2014,Chichester,Male,Aged 20-24,6.4
2014,Chichester,Male,Age 20,807.0
2014,Chichester,Male,Age 20,1.4
2014,Chichester,Male,Age 21,739.0
2014,Chichester,Male,Age 21,1.3
2014,Chichester,Male,Age 22,723.0
2014,Chichester,Male,Age 22,1.3
2014,Chichester,Male,Age 23,647.0
2014,Chichester,Male,Age 23,1.2
2014,Chichester,Male,Age 24,644.0
2014,Chichester,Male,Age 24,1.2
2014,Chichester,Male,Aged 25-29,2659.0
2014,Chichester,Male,Aged 25-29,4.8
2014,Chichester,Male,Age 25,571.0
2014,Chichester,Male,Age 25,1.0
2014,Chichester,Male,Age 26,579.0
2014,Chichester,Male,Age 26,1.0
2014,Chichester,Male,Age 27,476.0
2014,Chichester,Male,Age 27,0.9
2014,Chichester,Male,Age 28,492.0
2014,Chichester,Male,Age 28,0.9
2014,Chichester,Male,Age 29,541.0
2014,Chichester,Male,Age 29,1.0
2014,Chichester,Male,Aged 30-34,2626.0
2014,Chichester,Male,Aged 30-34,4.7
2014,Chichester,Male,Age 30,505.0
2014,Chichester,Male,Age 30,0.9
2014,Chichester,Male,Age 31,544.0
2014,Chichester,Male,Age 31,1.0
2014,Chichester,Male,Age 32,515.0
2014,Chichester,Male,Age 32,0.9
2014,Chichester,Male,Age 33,506.0
2014,Chichester,Male,Age 33,0.9
2014,Chichester,Male,Age 34,556.0
2014,Chichester,Male,Age 34,1.0
2014,Chichester,Male,Aged 35-39,2561.0
2014,Chichester,Male,Aged 35-39,4.6
2014,Chichester,Male,Age 35,513.0
2014,Chichester,Male,Age 35,0.9
2014,Chichester,Male,Age 36,501.0
2014,Chichester,Male,Age 36,0.9
2014,Chichester,Male,Age 37,491.0
2014,Chichester,Male,Age 37,0.9
2014,Chichester,Male,Age 38,531.0
2014,Chichester,Male,Age 38,0.9
2014,Chichester,Male,Age 39,525.0
2014,Chichester,Male,Age 39,0.9
2014,Chichester,Male,Aged 40-44,3308.0
2014,Chichester,Male,Aged 40-44,5.9
2014,Chichester,Male,Age 40,617.0
2014,Chichester,Male,Age 40,1.1
2014,Chichester,Male,Age 41,611.0
2014,Chichester,Male,Age 41,1.1
2014,Chichester,Male,Age 42,666.0
2014,Chichester,Male,Age 42,1.2
2014,Chichester,Male,Age 43,699.0
2014,Chichester,Male,Age 43,1.2
2014,Chichester,Male,Age 44,715.0
2014,Chichester,Male,Age 44,1.3
2014,Chichester,Male,Aged 45-49,3994.0
2014,Chichester,Male,Aged 45-49,7.1
2014,Chichester,Male,Age 45,794.0
2014,Chichester,Male,Age 45,1.4
2014,Chichester,Male,Age 46,759.0
2014,Chichester,Male,Age 46,1.4
2014,Chichester,Male,Age 47,812.0
2014,Chichester,Male,Age 47,1.5
2014,Chichester,Male,Age 48,843.0
2014,Chichester,Male,Age 48,1.5
2014,Chichester,Male,Age 49,786.0
2014,Chichester,Male,Age 49,1.4
2014,Chichester,Male,Aged 50-54,3957.0
2014,Chichester,Male,Aged 50-54,7.1
2014,Chichester,Male,Age 50,832.0
2014,Chichester,Male,Age 50,1.5
2014,Chichester,Male,Age 51,822.0
2014,Chichester,Male,Age 51,1.5
2014,Chichester,Male,Age 52,804.0
2014,Chichester,Male,Age 52,1.4
2014,Chichester,Male,Age 53,747.0
2014,Chichester,Male,Age 53,1.3
2014,Chichester,Male,Age 54,752.0
2014,Chichester,Male,Age 54,1.3
2014,Chichester,Male,Aged 55-59,3730.0
2014,Chichester,Male,Aged 55-59,6.7
2014,Chichester,Male,Age 55,784.0
2014,Chichester,Male,Age 55,1.4
2014,Chichester,Male,Age 56,755.0
2014,Chichester,Male,Age 56,1.3
2014,Chichester,Male,Age 57,733.0
2014,Chichester,Male,Age 57,1.3
2014,Chichester,Male,Age 58,710.0
2014,Chichester,Male,Age 58,1.3
2014,Chichester,Male,Age 59,748.0
2014,Chichester,Male,Age 59,1.3
2014,Chichester,Male,Aged 60-64,3588.0
2014,Chichester,Male,Aged 60-64,6.4
2014,Chichester,Male,Age 60,727.0
2014,Chichester,Male,Age 60,1.3
2014,Chichester,Male,Age 61,748.0
2014,Chichester,Male,Age 61,1.3
2014,Chichester,Male,Age 62,682.0
2014,Chichester,Male,Age 62,1.2
2014,Chichester,Male,Age 63,723.0
2014,Chichester,Male,Age 63,1.3
2014,Chichester,Male,Age 64,708.0
2014,Chichester,Male,Age 64,1.3
2014,Chichester,Male,Aged 65-69,4080.0
2014,Chichester,Male,Aged 65-69,7.3
2014,Chichester,Male,Age 65,792.0
2014,Chichester,Male,Age 65,1.4
2014,Chichester,Male,Age 66,834.0
2014,Chichester,Male,Age 66,1.5
2014,Chichester,Male,Age 67,941.0
2014,Chichester,Male,Age 67,1.7
2014,Chichester,Male,Age 68,767.0
2014,Chichester,Male,Age 68,1.4
2014,Chichester,Male,Age 69,746.0
2014,Chichester,Male,Age 69,1.3
2014,Chichester,Male,Aged 70-74,3260.0
2014,Chichester,Male,Aged 70-74,5.8
2014,Chichester,Male,Age 70,760.0
2014,Chichester,Male,Age 70,1.4
2014,Chichester,Male,Age 71,701.0
2014,Chichester,Male,Age 71,1.3
2014,Chichester,Male,Age 72,644.0
2014,Chichester,Male,Age 72,1.2
2014,Chichester,Male,Age 73,572.0
2014,Chichester,Male,Age 73,1.0
2014,Chichester,Male,Age 74,583.0
2014,Chichester,Male,Age 74,1.0
2014,Chichester,Male,Aged 75-79,2613.0
2014,Chichester,Male,Aged 75-79,4.7
2014,Chichester,Male,Age 75,542.0
2014,Chichester,Male,Age 75,1.0
2014,Chichester,Male,Age 76,580.0
2014,Chichester,Male,Age 76,1.0
2014,Chichester,Male,Age 77,520.0
2014,Chichester,Male,Age 77,0.9
2014,Chichester,Male,Age 78,509.0
2014,Chichester,Male,Age 78,0.9
2014,Chichester,Male,Age 79,462.0
2014,Chichester,Male,Age 79,0.8
2014,Chichester,Male,Aged 80-84,1933.0
2014,Chichester,Male,Aged 80-84,3.5
2014,Chichester,Male,Age 80,472.0
2014,Chichester,Male,Age 80,0.8
2014,Chichester,Male,Age 81,406.0
2014,Chichester,Male,Age 81,0.7
2014,Chichester,Male,Age 82,414.0
2014,Chichester,Male,Age 82,0.7
2014,Chichester,Male,Age 83,322.0
2014,Chichester,Male,Age 83,0.6
2014,Chichester,Male,Age 84,319.0
2014,Chichester,Male,Age 84,0.6
2014,Chichester,Male,Aged 85+,1640.0
2014,Chichester,Male,Aged 85+,2.9
2014,Chichester,Male,Age 85,295.0
2014,Chichester,Male,Age 85,0.5
2014,Chichester,Male,Age 86,257.0
2014,Chichester,Male,Age 86,0.5
2014,Chichester,Male,Age 87,222.0
2014,Chichester,Male,Age 87,0.4
2014,Chichester,Male,Age 88,192.0
2014,Chichester,Male,Age 88,0.3
2014,Chichester,Male,Age 89,148.0
2014,Chichester,Male,Age 89,0.3
2014,Chichester,Male,Aged 90+,526.0
2014,Chichester,Male,Aged 90+,0.9
2014,Chichester,Female,All Ages,60906.0
2014,Chichester,Female,All Ages,100.0
2014,Chichester,Female,Aged 0 to 15,9055.0
2014,Chichester,Female,Aged 0 to 15,14.9
2014,Chichester,Female,Aged 16+,51851.0
2014,Chichester,Female,Aged 16+,85.1
2014,Chichester,Female,Aged 16 to 64,34872.0
2014,Chichester,Female,Aged 16 to 64,57.3
2014,Chichester,Female,Aged 16 to 24,5992.0
2014,Chichester,Female,Aged 16 to 24,9.8
2014,Chichester,Female,Aged 16 to 17,1163.0
2014,Chichester,Female,Aged 16 to 17,1.9
2014,Chichester,Female,Aged 18 to 24,4829.0
2014,Chichester,Female,Aged 18 to 24,7.9
2014,Chichester,Female,Aged 18 to 21,2917.0
2014,Chichester,Female,Aged 18 to 21,4.8
2014,Chichester,Female,Aged 25 to 49,16417.0
2014,Chichester,Female,Aged 25 to 49,27.0
2014,Chichester,Female,Aged 50 to 64,12463.0
2014,Chichester,Female,Aged 50 to 64,20.5
2014,Chichester,Female,Aged 65+,16979.0
2014,Chichester,Female,Aged 65+,27.9
2014,Chichester,Female,All Ages,60906.0
2014,Chichester,Female,All Ages,100.0
2014,Chichester,Female,Age 0 - 4,2707.0
2014,Chichester,Female,Age 0 - 4,4.4
2014,Chichester,Female,Age 0,515.0
2014,Chichester,Female,Age 0,0.8
2014,Chichester,Female,Age 1,513.0
2014,Chichester,Female,Age 1,0.8
2014,Chichester,Female,Age 2,567.0
2014,Chichester,Female,Age 2,0.9
2014,Chichester,Female,Age 3,544.0
2014,Chichester,Female,Age 3,0.9
2014,Chichester,Female,Age 4,568.0
2014,Chichester,Female,Age 4,0.9
2014,Chichester,Female,Aged 5-9,2994.0
2014,Chichester,Female,Aged 5-9,4.9
2014,Chichester,Female,Age 5,613.0
2014,Chichester,Female,Age 5,1.0
2014,Chichester,Female,Age 6,602.0
2014,Chichester,Female,Age 6,1.0
2014,Chichester,Female,Age 7,587.0
2014,Chichester,Female,Age 7,1.0
2014,Chichester,Female,Age 8,603.0
2014,Chichester,Female,Age 8,1.0
2014,Chichester,Female,Age 9,589.0
2014,Chichester,Female,Age 9,1.0
2014,Chichester,Female,Aged 10-14,2808.0
2014,Chichester,Female,Aged 10-14,4.6
2014,Chichester,Female,Age 10,562.0
2014,Chichester,Female,Age 10,0.9
2014,Chichester,Female,Age 11,578.0
2014,Chichester,Female,Age 11,0.9
2014,Chichester,Female,Age 12,584.0
2014,Chichester,Female,Age 12,1.0
2014,Chichester,Female,Age 13,543.0
2014,Chichester,Female,Age 13,0.9
2014,Chichester,Female,Age 14,541.0
2014,Chichester,Female,Age 14,0.9
2014,Chichester,Female,Aged 15-19,3085.0
2014,Chichester,Female,Aged 15-19,5.1
2014,Chichester,Female,Age 15,546.0
2014,Chichester,Female,Age 15,0.9
2014,Chichester,Female,Age 16,588.0
2014,Chichester,Female,Age 16,1.0
2014,Chichester,Female,Age 17,575.0
2014,Chichester,Female,Age 17,0.9
2014,Chichester,Female,Age 18,620.0
2014,Chichester,Female,Age 18,1.0
2014,Chichester,Female,Age 19,756.0
2014,Chichester,Female,Age 19,1.2
2014,Chichester,Female,Aged 20-24,3453.0
2014,Chichester,Female,Aged 20-24,5.7
2014,Chichester,Female,Age 20,826.0
2014,Chichester,Female,Age 20,1.4
2014,Chichester,Female,Age 21,715.0
2014,Chichester,Female,Age 21,1.2
2014,Chichester,Female,Age 22,653.0
2014,Chichester,Female,Age 22,1.1
2014,Chichester,Female,Age 23,662.0
2014,Chichester,Female,Age 23,1.1
2014,Chichester,Female,Age 24,597.0
2014,Chichester,Female,Age 24,1.0
2014,Chichester,Female,Aged 25-29,2651.0
2014,Chichester,Female,Aged 25-29,4.4
2014,Chichester,Female,Age 25,544.0
2014,Chichester,Female,Age 25,0.9
2014,Chichester,Female,Age 26,555.0
2014,Chichester,Female,Age 26,0.9
2014,Chichester,Female,Age 27,497.0
2014,Chichester,Female,Age 27,0.8
2014,Chichester,Female,Age 28,497.0
2014,Chichester,Female,Age 28,0.8
2014,Chichester,Female,Age 29,558.0
2014,Chichester,Female,Age 29,0.9
2014,Chichester,Female,Aged 30-34,2785.0
2014,Chichester,Female,Aged 30-34,4.6
2014,Chichester,Female,Age 30,529.0
2014,Chichester,Female,Age 30,0.9
2014,Chichester,Female,Age 31,471.0
2014,Chichester,Female,Age 31,0.8
2014,Chichester,Female,Age 32,572.0
2014,Chichester,Female,Age 32,0.9
2014,Chichester,Female,Age 33,573.0
2014,Chichester,Female,Age 33,0.9
2014,Chichester,Female,Age 34,640.0
2014,Chichester,Female,Age 34,1.1
2014,Chichester,Female,Aged 35-39,2909.0
2014,Chichester,Female,Aged 35-39,4.8
2014,Chichester,Female,Age 35,545.0
2014,Chichester,Female,Age 35,0.9
2014,Chichester,Female,Age 36,549.0
2014,Chichester,Female,Age 36,0.9
2014,Chichester,Female,Age 37,588.0
2014,Chichester,Female,Age 37,1.0
2014,Chichester,Female,Age 38,611.0
2014,Chichester,Female,Age 38,1.0
2014,Chichester,Female,Age 39,616.0
2014,Chichester,Female,Age 39,1.0
2014,Chichester,Female,Aged 40-44,3749.0
2014,Chichester,Female,Aged 40-44,6.2
2014,Chichester,Female,Age 40,726.0
2014,Chichester,Female,Age 40,1.2
2014,Chichester,Female,Age 41,730.0
2014,Chichester,Female,Age 41,1.2
2014,Chichester,Female,Age 42,759.0
2014,Chichester,Female,Age 42,1.2
2014,Chichester,Female,Age 43,813.0
2014,Chichester,Female,Age 43,1.3
2014,Chichester,Female,Age 44,721.0
2014,Chichester,Female,Age 44,1.2
2014,Chichester,Female,Aged 45-49,4323.0
2014,Chichester,Female,Aged 45-49,7.1
2014,Chichester,Female,Age 45,775.0
2014,Chichester,Female,Age 45,1.3
2014,Chichester,Female,Age 46,841.0
2014,Chichester,Female,Age 46,1.4
2014,Chichester,Female,Age 47,905.0
2014,Chichester,Female,Age 47,1.5
2014,Chichester,Female,Age 48,916.0
2014,Chichester,Female,Age 48,1.5
2014,Chichester,Female,Age 49,886.0
2014,Chichester,Female,Age 49,1.5
2014,Chichester,Female,Aged 50-54,4440.0
2014,Chichester,Female,Aged 50-54,7.3
2014,Chichester,Female,Age 50,949.0
2014,Chichester,Female,Age 50,1.6
2014,Chichester,Female,Age 51,893.0
2014,Chichester,Female,Age 51,1.5
2014,Chichester,Female,Age 52,926.0
2014,Chichester,Female,Age 52,1.5
2014,Chichester,Female,Age 53,805.0
2014,Chichester,Female,Age 53,1.3
2014,Chichester,Female,Age 54,867.0
2014,Chichester,Female,Age 54,1.4
2014,Chichester,Female,Aged 55-59,4117.0
2014,Chichester,Female,Aged 55-59,6.8
2014,Chichester,Female,Age 55,849.0
2014,Chichester,Female,Age 55,1.4
2014,Chichester,Female,Age 56,897.0
2014,Chichester,Female,Age 56,1.5
2014,Chichester,Female,Age 57,820.0
2014,Chichester,Female,Age 57,1.3
2014,Chichester,Female,Age 58,808.0
2014,Chichester,Female,Age 58,1.3
2014,Chichester,Female,Age 59,743.0
2014,Chichester,Female,Age 59,1.2
2014,Chichester,Female,Aged 60-64,3906.0
2014,Chichester,Female,Aged 60-64,6.4
2014,Chichester,Female,Age 60,767.0
2014,Chichester,Female,Age 60,1.3
2014,Chichester,Female,Age 61,769.0
2014,Chichester,Female,Age 61,1.3
2014,Chichester,Female,Age 62,708.0
2014,Chichester,Female,Age 62,1.2
2014,Chichester,Female,Age 63,787.0
2014,Chichester,Female,Age 63,1.3
2014,Chichester,Female,Age 64,875.0
2014,Chichester,Female,Age 64,1.4
2014,Chichester,Female,Aged 65-69,4654.0
2014,Chichester,Female,Aged 65-69,7.6
2014,Chichester,Female,Age 65,904.0
2014,Chichester,Female,Age 65,1.5
2014,Chichester,Female,Age 66,969.0
2014,Chichester,Female,Age 66,1.6
2014,Chichester,Female,Age 67,1086.0
2014,Chichester,Female,Age 67,1.8
2014,Chichester,Female,Age 68,831.0
2014,Chichester,Female,Age 68,1.4
2014,Chichester,Female,Age 69,864.0
2014,Chichester,Female,Age 69,1.4
2014,Chichester,Female,Aged 70-74,3642.0
2014,Chichester,Female,Aged 70-74,6.0
2014,Chichester,Female,Age 70,829.0
2014,Chichester,Female,Age 70,1.4
2014,Chichester,Female,Age 71,753.0
2014,Chichester,Female,Age 71,1.2
2014,Chichester,Female,Age 72,734.0
2014,Chichester,Female,Age 72,1.2
2014,Chichester,Female,Age 73,648.0
2014,Chichester,Female,Age 73,1.1
2014,Chichester,Female,Age 74,678.0
2014,Chichester,Female,Age 74,1.1
2014,Chichester,Female,Aged 75-79,3066.0
2014,Chichester,Female,Aged 75-79,5.0
2014,Chichester,Female,Age 75,656.0
2014,Chichester,Female,Age 75,1.1
2014,Chichester,Female,Age 76,627.0
2014,Chichester,Female,Age 76,1.0
2014,Chichester,Female,Age 77,600.0
2014,Chichester,Female,Age 77,1.0
2014,Chichester,Female,Age 78,565.0
2014,Chichester,Female,Age 78,0.9
2014,Chichester,Female,Age 79,618.0
2014,Chichester,Female,Age 79,1.0
2014,Chichester,Female,Aged 80-84,2552.0
2014,Chichester,Female,Aged 80-84,4.2
